# VERSION = 1 
# TYPE = 1 
# SEPARATOR = 32 
# DIM = 2 
# SAMPLE_TIME = 0.0333 
# NDATA = 300 
# NAME0 = Actual Position of Axis  AXIS:1 
# NAME1 = Commanded Position of Axis  AXIS:1 
# 
# END_HEADER 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000 
55.000000 55.000000
